,page_number,word,organization
85433,351,the,Wake County
85434,351,approved,Wake County
85435,351,fy,Wake County
85436,351,classroom,Wake County
85437,351,building,Wake County
85438,351,at,Wake County
85439,351,the,Wake County
85440,351,rtp,Wake County
85441,351,campus,Wake County
85442,351,a,Wake County
85443,351,new,Wake County
85444,351,budget,Wake County
85445,351,included,Wake County
85446,351,in,Wake County
85447,351,the,Wake County
85448,351,fy,Wake County
85449,351,budget,Wake County
85450,351,is,Wake County
85451,351,automotive,Wake County
85452,351,collision,Wake County
85453,351,repair,Wake County
85454,351,facility,Wake County
85455,351,at,Wake County
85456,351,the,Wake County
85457,351,appropriated,Wake County
85458,351,for,Wake County
85459,351,lifelong,Wake County
85460,351,learning,Wake County
85461,351,and,Wake County
85462,351,community,Wake County
85463,351,use,Wake County
85464,351,northern,Wake County
85465,351,wake,Wake County
85466,351,campus,Wake County
85467,351,and,Wake County
85468,351,at,Wake County
85469,351,the,Wake County
85470,351,southern,Wake County
85471,351,wake,Wake County
85472,351,of,Wake County
85473,351,school,Wake County
85474,351,in,Wake County
85475,351,conjunction,Wake County
85476,351,with,Wake County
85477,351,wcpss,Wake County
85478,351,main,Wake County
85479,351,campus,Wake County
85480,351,a,Wake County
85481,351,new,Wake County
85482,351,facilitieswarehouse,Wake County
85483,351,building,Wake County
85484,351,an,Wake County
85485,351,addition,Wake County
85486,351,to,Wake County
85487,351,ready,Wake County
85488,351,hall,Wake County
85489,351,and,Wake County
85490,351,completion,Wake County
85491,351,the,Wake County
85492,351,fy,Wake County
85493,351,budget,Wake County
85494,351,also,Wake County
85495,351,includes,Wake County
85496,351,funding,Wake County
85497,351,for,Wake County
85498,351,of,Wake County
85499,351,the,Wake County
85500,351,southern,Wake County
85501,351,loop,Wake County
85502,351,road,Wake County
85503,351,implement,Wake County
85504,351,positions,Wake County
85505,351,that,Wake County
85506,351,will,Wake County
85507,351,allow,Wake County
85508,351,the,Wake County
85509,351,college,Wake County
85510,351,to,Wake County
85511,351,better,Wake County
85512,351,manage,Wake County
85513,351,recommendations,Wake County
85514,351,of,Wake County
85515,351,the,Wake County
85516,351,gartner,Wake County
85517,351,information,Wake County
85518,351,the,Wake County
85519,351,construction,Wake County
85520,351,of,Wake County
85521,351,their,Wake County
85522,351,voter,Wake County
85523,351,approve,Wake County
85524,351,bond,Wake County
85525,351,projects,Wake County
85526,351,technology,Wake County
85527,351,study,Wake County
85528,351,to,Wake County
85529,351,meet,Wake County
85530,351,the,Wake County
85531,351,growing,Wake County
85532,351,demand,Wake County
85533,351,for,Wake County
85534,351,fte,Wake County
85535,351,as,Wake County
85536,351,well,Wake County
85537,351,as,Wake County
85538,351,implement,Wake County
85539,351,information,Wake County
85540,351,online,Wake County
85541,351,education,Wake County
85542,351,technology,Wake County
85543,351,projects,Wake County
85544,351,and,Wake County
85545,351,infrastructure,Wake County
85546,351,improvements,Wake County
85547,351,ftes,Wake County
85548,351,the,Wake County
85549,351,budget,Wake County
85550,351,also,Wake County
85551,351,includes,Wake County
85552,351,operations,Wake County
85553,351,instruction,Wake County
85554,351,curriculum,Wake County
85555,351,education,Wake County
85556,351,will,Wake County
85557,351,continue,Wake County
85558,351,to,Wake County
85559,351,and,Wake County
85560,351,maintenance,Wake County
85561,351,costs,Wake County
85562,351,associated,Wake County
85563,351,with,Wake County
85564,351,both,Wake County
85565,351,new,Wake County
85566,351,build,Wake County
85567,351,upon,Wake County
85568,351,existing,Wake County
85569,351,partnerships,Wake County
85570,351,and,Wake County
85571,351,establish,Wake County
85572,351,new,Wake County
85573,351,buildings,Wake County
85574,351,and,Wake County
85575,351,existing,Wake County
85576,351,campuses,Wake County
85577,351,which,Wake County
85578,351,wake,Wake County
85579,351,relationships,Wake County
85580,351,to,Wake County
85581,351,expand,Wake County
85582,351,learning,Wake County
85583,351,opportunities,Wake County
85584,351,for,Wake County
85585,351,county,Wake County
85586,351,is,Wake County
85587,351,mandated,Wake County
85588,351,by,Wake County
85589,351,ncgs,Wake County
85590,351,d,Wake County
85591,351,to,Wake County
85592,351,cover,Wake County
85593,351,students,Wake County
85594,351,through,Wake County
85595,351,career,Wake County
85596,351,and,Wake County
85597,351,college,Wake County
85598,351,promise,Wake County
85599,351,cooperativeinnovative,Wake County
85600,351,high,Wake County
85601,351,schools,Wake County
85602,351,apprenticeships,Wake County
85603,351,horizon,Wake County
85604,351,issues,Wake County
85605,351,accelerated,Wake County
85606,351,credentials,Wake County
85607,351,noncredittocredit,Wake County
85608,351,transitions,Wake County
85609,351,prior,Wake County
85610,351,learning,Wake County
85611,351,assessments,Wake County
85612,351,and,Wake County
85613,351,facilities,Wake County
85614,351,continue,Wake County
85615,351,the,Wake County
85616,351,design,Wake County
85617,351,and,Wake County
85618,351,construction,Wake County
85619,351,of,Wake County
85620,351,competencybased,Wake County
85621,351,education,Wake County
85622,351,it,Wake County
85623,351,will,Wake County
85624,351,continue,Wake County
85625,351,to,Wake County
85626,351,projects,Wake County
85627,351,funded,Wake County
85628,351,by,Wake County
85629,351,the,Wake County
85630,351,wake,Wake County
85631,351,tech,Wake County
85632,351,bond,Wake County
85633,351,pursue,Wake County
85634,351,multiple,Wake County
85635,351,reform,Wake County
85636,351,efforts,Wake County
85637,351,and,Wake County
85638,351,grants,Wake County
85639,351,that,Wake County
85640,351,focus,Wake County
85641,351,referendum,Wake County
85642,351,and,Wake County
85643,351,prior,Wake County
85644,351,bonds,Wake County
85645,351,issued,Wake County
85646,351,as,Wake County
85647,351,part,Wake County
85648,351,of,Wake County
85649,351,the,Wake County
85650,351,on,Wake County
85651,351,increasing,Wake County
85652,351,the,Wake County
85653,351,number,Wake County
85654,351,of,Wake County
85655,351,student,Wake County
85656,351,completers,Wake County
85657,351,multiyear,Wake County
85658,351,cip,Wake County
85659,351,including,Wake County
85660,351,design,Wake County
85661,351,and,Wake County
85662,351,construction,Wake County
85663,351,of,Wake County
85664,351,especially,Wake County
85665,351,through,Wake County
85666,351,initiatives,Wake County
85667,351,such,Wake County
85668,351,as,Wake County
85669,351,reverse,Wake County
85670,351,transfer,Wake County
85671,351,various,Wake County
85672,351,building,Wake County
85673,351,roof,Wake County
85674,351,mechanical,Wake County
85675,351,electrical,Wake County
85676,351,and,Wake County
85677,351,finish,Wake County
85678,351,first,Wake County
85679,351,reverse,Wake County
85680,351,transfer,Wake County
85681,351,allows,Wake County
85682,351,students,Wake County
85683,351,who,Wake County
85684,351,roadway,Wake County
85685,351,accessibility,Wake County
85686,351,life,Wake County
85687,351,safety,Wake County
85688,351,and,Wake County
85689,351,elevator,Wake County
85690,351,upgrade,Wake County
85691,351,have,Wake County
85692,351,transferred,Wake County
85693,351,to,Wake County
85694,351,fouryear,Wake County
85695,351,colleges,Wake County
85696,351,without,Wake County
85697,351,having,Wake County
85698,351,projects,Wake County
85699,351,at,Wake County
85700,351,the,Wake County
85701,351,various,Wake County
85702,351,campuses,Wake County
85703,351,work,Wake County
85704,351,with,Wake County
85705,351,the,Wake County
85706,351,earned,Wake County
85707,351,an,Wake County
85708,351,associates,Wake County
85709,351,degree,Wake County
85710,351,to,Wake County
85711,351,do,Wake County
85712,351,so,Wake County
85713,351,while,Wake County
85714,351,in,Wake County
85715,351,a,Wake County
85716,351,board,Wake County
85717,351,of,Wake County
85718,351,commissioners,Wake County
85719,351,and,Wake County
85720,351,the,Wake County
85721,351,countys,Wake County
85722,351,budget,Wake County
85723,351,bachelors,Wake County
85724,351,degree,Wake County
85725,351,program,Wake County
85726,351,finish,Wake County
85727,351,first,Wake County
85728,351,identifies,Wake County
85729,351,and,Wake County
85730,351,management,Wake County
85731,351,services,Wake County
85732,351,department,Wake County
85733,351,to,Wake County
85734,351,manage,Wake County
85735,351,the,Wake County
85736,351,students,Wake County
85737,351,who,Wake County
85738,351,have,Wake County
85739,351,met,Wake County
85740,351,the,Wake County
85741,351,requirements,Wake County
85742,351,for,Wake County
85743,351,a,Wake County
85744,351,third,Wake County
85745,351,year,Wake County
85746,351,of,Wake County
85747,351,funding,Wake County
85748,351,for,Wake County
85749,351,the,Wake County
85750,351,wake,Wake County
85751,351,tech,Wake County
85752,351,multiyear,Wake County
85753,351,credential,Wake County
85754,351,that,Wake County
85755,351,has,Wake County
85756,351,not,Wake County
85757,351,yet,Wake County
85758,351,been,Wake County
85759,351,awarded,Wake County
85760,351,as,Wake County
85761,351,part,Wake County
85762,351,of,Wake County
85763,351,capital,Wake County
85764,351,improvement,Wake County
85765,351,program,Wake County
85766,351,cip,Wake County
85767,351,continually,Wake County
85768,351,the,Wake County
85769,351,colleges,Wake County
85770,351,innovation,Wake County
85771,351,efforts,Wake County
85772,351,curriculum,Wake County
85773,351,update,Wake County
85774,351,the,Wake County
85775,351,college,Wake County
85776,351,master,Wake County
85777,351,plan,Wake County
85778,351,and,Wake County
85779,351,plan,Wake County
85780,351,for,Wake County
85781,351,and,Wake County
85782,351,seek,Wake County
85783,351,education,Wake County
85784,351,will,Wake County
85785,351,continue,Wake County
85786,351,to,Wake County
85787,351,focus,Wake County
85788,351,on,Wake County
85789,351,improving,Wake County
85790,351,passage,Wake County
85791,351,of,Wake County
85792,351,funding,Wake County
85793,351,for,Wake County
85794,351,subsequent,Wake County
85795,351,years,Wake County
85796,351,continue,Wake County
85797,351,student,Wake County
85798,351,success,Wake County
85799,351,in,Wake County
85800,351,online,Wake County
85801,351,courses,Wake County
85802,351,and,Wake County
85803,351,support,Wake County
85804,351,the,Wake County
85805,351,design,Wake County
85806,351,for,Wake County
85807,351,a,Wake County
85808,351,new,Wake County
85809,351,advanced,Wake County
85810,351,industries,Wake County
85811,351,building,Wake County
85812,351,individual,Wake County
85813,351,applied,Wake County
85814,351,benchmarking,Wake County
85815,351,initiatives,Wake County
85816,351,of,Wake County
85817,351,all,Wake County
85818,351,parking,Wake County
85819,351,deck,Wake County
85820,351,moderate,Wake County
85821,351,renovation,Wake County
85822,351,to,Wake County
85823,351,the,Wake County
85824,351,labs,Wake County
85825,351,at,Wake County
85826,351,employees,Wake County
85827,351,ready,Wake County
85828,351,hall,Wake County
85829,351,at,Wake County
85830,351,the,Wake County
85831,351,southern,Wake County
85832,351,wake,Wake County
85833,351,campus,Wake County
85834,351,a,Wake County
85835,351,new,Wake County
85836,351,health,Wake County
85837,351,sciences,Wake County
85838,351,building,Wake County
85839,351,parking,Wake County
85840,351,deck,Wake County
85841,351,and,Wake County
85842,351,fiscal,Wake County
85843,351,year,Wake County
85844,351,adopted,Wake County
85845,351,budget,Wake County
85846,351,wake,Wake County
85847,351,technical,Wake County
85848,351,community,Wake County
85849,351,college,Wake County
85850,352,fiscal,Wake County
85851,352,year,Wake County
85852,352,adopted,Wake County
85853,352,budget,Wake County
85854,353,debt,Wake County
85855,353,service,Wake County
85856,353,debt,Wake County
85857,353,servicedebt,Wake County
85858,353,service,Wake County
85859,353,department,Wake County
85860,353,summary,Wake County
85861,353,fy,Wake County
85862,353,fy,Wake County
85863,353,fy,Wake County
85864,353,fy,Wake County
85865,353,of,Wake County
85866,353,actual,Wake County
85867,353,adopted,Wake County
85868,353,amended,Wake County
85869,353,adopted,Wake County
85870,353,total,Wake County
85871,353,revenues,Wake County
85872,353,federal,Wake County
85873,353,state,Wake County
85874,353,charges,Wake County
85875,353,for,Wake County
85876,353,services,Wake County
85877,353,interest,Wake County
85878,353,income,Wake County
85879,353,other,Wake County
85880,353,financing,Wake County
85881,353,sources,Wake County
85882,353,transfers,Wake County
85883,353,revenue,Wake County
85884,353,totals,Wake County
85885,353,expenditures,Wake County
85886,353,debt,Wake County
85887,353,service,Wake County
85888,353,principal,Wake County
85889,353,debt,Wake County
85890,353,service,Wake County
85891,353,interest,Wake County
85892,353,debt,Wake County
85893,353,service,Wake County
85894,353,fees,Wake County
85895,353,salary,Wake County
85896,353,benefits,Wake County
85897,353,contractual,Wake County
85898,353,services,Wake County
85899,353,supplies,Wake County
85900,353,materials,Wake County
85901,353,and,Wake County
85902,353,other,Wake County
85903,353,charges,Wake County
85904,353,capital,Wake County
85905,353,outlay,Wake County
85906,353,budget,Wake County
85907,353,reserves,Wake County
85908,353,transfers,Wake County
85909,353,out,Wake County
85910,353,expenditure,Wake County
85911,353,totals,Wake County
85912,353,number,Wake County
85913,353,of,Wake County
85914,353,ftes,Wake County
85915,353,debt,Wake County
85916,353,service,Wake County
85917,353,expenditures,Wake County
85918,353,by,Wake County
85919,353,entity,Wake County
85920,353,fy,Wake County
85921,353,fy,Wake County
85922,353,fy,Wake County
85923,353,fy,Wake County
85924,353,of,Wake County
85925,353,actual,Wake County
85926,353,adopted,Wake County
85927,353,amended,Wake County
85928,353,adopted,Wake County
85929,353,total,Wake County
85930,353,expenditures,Wake County
85931,353,wcps,Wake County
85932,353,debt,Wake County
85933,353,service,Wake County
85934,353,wtcc,Wake County
85935,353,debt,Wake County
85936,353,service,Wake County
85937,353,criminal,Wake County
85938,353,justice,Wake County
85939,353,debt,Wake County
85940,353,service,Wake County
85941,353,open,Wake County
85942,353,space,Wake County
85943,353,debt,Wake County
85944,353,service,Wake County
85945,353,libraries,Wake County
85946,353,debt,Wake County
85947,353,service,Wake County
85948,353,other,Wake County
85949,353,debt,Wake County
85950,353,service,Wake County
85951,353,expenditure,Wake County
85952,353,totals,Wake County
85953,353,fiscal,Wake County
85954,353,year,Wake County
85955,353,adopted,Wake County
85956,353,budget,Wake County
85957,353,debt,Wake County
85958,353,service,Wake County
85959,354,debt,Wake County
85960,354,service,Wake County
85961,354,fund,Wake County
85962,354,purpose,Wake County
85963,354,and,Wake County
85964,354,goals,Wake County
85965,354,fitch,Wake County
85966,354,aaa,Wake County
85967,354,sp,Wake County
85968,354,aaa,Wake County
85969,354,citizens,Wake County
85970,354,authorize,Wake County
85971,354,go,Wake County
85972,354,bonds,Wake County
85973,354,debt,Wake County
85974,354,service,Wake County
85975,354,through,Wake County
85976,354,a,Wake County
85977,354,bond,Wake County
85978,354,referendum,Wake County
85979,354,ballot,Wake County
85980,354,question,Wake County
85981,354,which,Wake County
85982,354,the,Wake County
85983,354,county,Wake County
85984,354,effectively,Wake County
85985,354,manages,Wake County
85986,354,its,Wake County
85987,354,existing,Wake County
85988,354,debt,Wake County
85989,354,states,Wake County
85990,354,a,Wake County
85991,354,specific,Wake County
85992,354,purpose,Wake County
85993,354,and,Wake County
85994,354,a,Wake County
85995,354,not,Wake County
85996,354,to,Wake County
85997,354,exceed,Wake County
85998,354,bond,Wake County
85999,354,portfolio,Wake County
86000,354,and,Wake County
86001,354,planned,Wake County
86002,354,future,Wake County
86003,354,debt,Wake County
86004,354,issuances,Wake County
86005,354,through,Wake County
86006,354,issuance,Wake County
86007,354,amount,Wake County
86008,354,go,Wake County
86009,354,bonds,Wake County
86010,354,are,Wake County
86011,354,backed,Wake County
86012,354,by,Wake County
86013,354,the,Wake County
86014,354,full,Wake County
86015,354,use,Wake County
86016,354,of,Wake County
86017,354,a,Wake County
86018,354,debt,Wake County
86019,354,service,Wake County
86020,354,fund,Wake County
86021,354,to,Wake County
86022,354,conform,Wake County
86023,354,with,Wake County
86024,354,taxing,Wake County
86025,354,authority,Wake County
86026,354,of,Wake County
86027,354,the,Wake County
86028,354,county,Wake County
86029,354,when,Wake County
86030,354,voters,Wake County
86031,354,established,Wake County
86032,354,policies,Wake County
86033,354,guidelines,Wake County
86034,354,and,Wake County
86035,354,procedures,Wake County
86036,354,and,Wake County
86037,354,authorize,Wake County
86038,354,a,Wake County
86039,354,go,Wake County
86040,354,bond,Wake County
86041,354,referendum,Wake County
86042,354,they,Wake County
86043,354,authorize,Wake County
86044,354,the,Wake County
86045,354,to,Wake County
86046,354,assist,Wake County
86047,354,in,Wake County
86048,354,maintaining,Wake County
86049,354,its,Wake County
86050,354,longestablished,Wake County
86051,354,triplea,Wake County
86052,354,county,Wake County
86053,354,to,Wake County
86054,354,raise,Wake County
86055,354,future,Wake County
86056,354,taxes,Wake County
86057,354,if,Wake County
86058,354,needed,Wake County
86059,354,sufficient,Wake County
86060,354,to,Wake County
86061,354,bond,Wake County
86062,354,ratings,Wake County
86063,354,pay,Wake County
86064,354,the,Wake County
86065,354,debt,Wake County
86066,354,service,Wake County
86067,354,over,Wake County
86068,354,the,Wake County
86069,354,life,Wake County
86070,354,of,Wake County
86071,354,the,Wake County
86072,354,bonds,Wake County
86073,354,past,Wake County
86074,354,referenda,Wake County
86075,354,categories,Wake County
86076,354,include,Wake County
86077,354,libraries,Wake County
86078,354,parks,Wake County
86079,354,wake,Wake County
86080,354,county,Wake County
86081,354,issues,Wake County
86082,354,longterm,Wake County
86083,354,debt,Wake County
86084,354,to,Wake County
86085,354,leverage,Wake County
86086,354,recreation,Wake County
86087,354,open,Wake County
86088,354,space,Wake County
86089,354,wcpss,Wake County
86090,354,wtcc,Wake County
86091,354,and,Wake County
86092,354,public,Wake County
86093,354,taxpayer,Wake County
86094,354,dollars,Wake County
86095,354,to,Wake County
86096,354,best,Wake County
86097,354,meet,Wake County
86098,354,its,Wake County
86099,354,capital,Wake County
86100,354,needs,Wake County
86101,354,for,Wake County
86102,354,safety,Wake County
86103,354,benefit,Wake County
86104,354,of,Wake County
86105,354,its,Wake County
86106,354,citizens,Wake County
86107,354,by,Wake County
86108,354,issuing,Wake County
86109,354,debt,Wake County
86110,354,and,Wake County
86111,354,paying,Wake County
86112,354,for,Wake County
86113,354,major,Wake County
86114,354,assets,Wake County
86115,354,over,Wake County
86116,354,a,Wake County
86117,354,long,Wake County
86118,354,term,Wake County
86119,354,the,Wake County
86120,354,county,Wake County
86121,354,frees,Wake County
86122,354,up,Wake County
86123,354,tax,Wake County
86124,354,lobs,Wake County
86125,354,are,Wake County
86126,354,another,Wake County
86127,354,type,Wake County
86128,354,of,Wake County
86129,354,longterm,Wake County
86130,354,debt,Wake County
86131,354,issued,Wake County
86132,354,by,Wake County
86133,354,revenues,Wake County
86134,354,in,Wake County
86135,354,the,Wake County
86136,354,near,Wake County
86137,354,term,Wake County
86138,354,to,Wake County
86139,354,direct,Wake County
86140,354,toward,Wake County
86141,354,other,Wake County
86142,354,the,Wake County
86143,354,county,Wake County
86144,354,under,Wake County
86145,354,county,Wake County
86146,354,priorities,Wake County
86147,354,as,Wake County
86148,354,determined,Wake County
86149,354,by,Wake County
86150,354,its,Wake County
86151,354,board,Wake County
86152,354,of,Wake County
86153,354,commissioners,Wake County
86154,354,nc,Wake County
86155,354,gs,Wake County
86156,354,a,Wake County
86157,354,whereas,Wake County
86158,354,go,Wake County
86159,354,bonds,Wake County
86160,354,are,Wake County
86161,354,voter,Wake County
86162,354,authorized,Wake County
86163,354,lobs,Wake County
86164,354,are,Wake County
86165,354,authorized,Wake County
86166,354,by,Wake County
86167,354,the,Wake County
86168,354,wake,Wake County
86169,354,county,Wake County
86170,354,the,Wake County
86171,354,county,Wake County
86172,354,currently,Wake County
86173,354,utilizes,Wake County
86174,354,debt,Wake County
86175,354,for,Wake County
86176,354,three,Wake County
86177,354,broad,Wake County
86178,354,board,Wake County
86179,354,of,Wake County
86180,354,commissioners,Wake County
86181,354,upon,Wake County
86182,354,completion,Wake County
86183,354,of,Wake County
86184,354,due,Wake County
86185,354,purposes,Wake County
86186,354,county,Wake County
86187,354,needs,Wake County
86188,354,wake,Wake County
86189,354,technical,Wake County
86190,354,process,Wake County
86191,354,which,Wake County
86192,354,includes,Wake County
86193,354,holding,Wake County
86194,354,a,Wake County
86195,354,public,Wake County
86196,354,hearing,Wake County
86197,354,community,Wake County
86198,354,college,Wake County
86199,354,wtcc,Wake County
86200,354,needs,Wake County
86201,354,and,Wake County
86202,354,wake,Wake County
86203,354,issuing,Wake County
86204,354,lobs,Wake County
86205,354,typically,Wake County
86206,354,comes,Wake County
86207,354,with,Wake County
86208,354,two,Wake County
86209,354,stipulations,Wake County
86210,354,county,Wake County
86211,354,public,Wake County
86212,354,school,Wake County
86213,354,system,Wake County
86214,354,wcpss,Wake County
86215,354,needs,Wake County
86216,354,a,Wake County
86217,354,the,Wake County
86218,354,governmental,Wake County
86219,354,unit,Wake County
86220,354,pledges,Wake County
86221,354,certain,Wake County
86222,354,assets,Wake County
86223,354,sufficient,Wake County
86224,354,that,Wake County
86225,354,the,Wake County
86226,354,pledged,Wake County
86227,354,asset,Wake County
86228,354,valuation,Wake County
86229,354,meets,Wake County
86230,354,or,Wake County
86231,354,county,Wake County
86232,354,needs,Wake County
86233,354,county,Wake County
86234,354,needs,Wake County
86235,354,for,Wake County
86236,354,which,Wake County
86237,354,debt,Wake County
86238,354,has,Wake County
86239,354,been,Wake County
86240,354,exceeds,Wake County
86241,354,a,Wake County
86242,354,minimum,Wake County
86243,354,threshold,Wake County
86244,354,typically,Wake County
86245,354,as,Wake County
86246,354,it,Wake County
86247,354,issued,Wake County
86248,354,include,Wake County
86249,354,parks,Wake County
86250,354,and,Wake County
86251,354,recreation,Wake County
86252,354,greenways,Wake County
86253,354,relates,Wake County
86254,354,to,Wake County
86255,354,the,Wake County
86256,354,amount,Wake County
86257,354,of,Wake County
86258,354,debt,Wake County
86259,354,being,Wake County
86260,354,issued,Wake County
86261,354,and,Wake County
86262,354,b,Wake County
86263,354,open,Wake County
86264,354,space,Wake County
86265,354,libraries,Wake County
86266,354,housing,Wake County
86267,354,criminal,Wake County
86268,354,justice,Wake County
86269,354,the,Wake County
86270,354,debt,Wake County
86271,354,service,Wake County
86272,354,of,Wake County
86273,354,the,Wake County
86274,354,lobs,Wake County
86275,354,must,Wake County
86276,354,be,Wake County
86277,354,annually,Wake County
86278,354,governmental,Wake County
86279,354,facilities,Wake County
86280,354,and,Wake County
86281,354,public,Wake County
86282,354,safety,Wake County
86283,354,vehicles,Wake County
86284,354,appropriated,Wake County
86285,354,by,Wake County
86286,354,the,Wake County
86287,354,governmental,Wake County
86288,354,unit,Wake County
86289,354,wtcc,Wake County
86290,354,needs,Wake County
86291,354,nc,Wake County
86292,354,gs,Wake County
86293,354,d,Wake County
86294,354,stipulates,Wake County
86295,354,the,Wake County
86296,354,county,Wake County
86297,354,is,Wake County
86298,354,whereas,Wake County
86299,354,go,Wake County
86300,354,bonds,Wake County
86301,354,and,Wake County
86302,354,lobs,Wake County
86303,354,are,Wake County
86304,354,longterm,Wake County
86305,354,debt,Wake County
86306,354,responsible,Wake County
86307,354,to,Wake County
86308,354,fund,Wake County
86309,354,the,Wake County
86310,354,capital,Wake County
86311,354,needs,Wake County
86312,354,along,Wake County
86313,354,with,Wake County
86314,354,bank,Wake County
86315,354,loans,Wake County
86316,354,or,Wake County
86317,354,installment,Wake County
86318,354,financing,Wake County
86319,354,agreements,Wake County
86320,354,certain,Wake County
86321,354,operating,Wake County
86322,354,needs,Wake County
86323,354,of,Wake County
86324,354,wtcc,Wake County
86325,354,debt,Wake County
86326,354,may,Wake County
86327,354,be,Wake County
86328,354,issued,Wake County
86329,354,by,Wake County
86330,354,the,Wake County
86331,354,county,Wake County
86332,354,are,Wake County
86333,354,shortterm,Wake County
86334,354,in,Wake County
86335,354,nature,Wake County
86336,354,they,Wake County
86337,354,issued,Wake County
86338,354,for,Wake County
86339,354,capital,Wake County
86340,354,needs,Wake County
86341,354,but,Wake County
86342,354,not,Wake County
86343,354,for,Wake County
86344,354,operating,Wake County
86345,354,can,Wake County
86346,354,be,Wake County
86347,354,issued,Wake County
86348,354,at,Wake County
86349,354,a,Wake County
86350,354,fixed,Wake County
86351,354,rate,Wake County
86352,354,with,Wake County
86353,354,a,Wake County
86354,354,to,Wake County
86355,354,year,Wake County
86356,354,amortization,Wake County
86357,354,or,Wake County
86358,354,they,Wake County
86359,354,can,Wake County
86360,354,take,Wake County
86361,354,the,Wake County
86362,354,form,Wake County
86363,354,of,Wake County
86364,354,a,Wake County
86365,354,shorter,Wake County
86366,354,wcpss,Wake County
86367,354,needs,Wake County
86368,354,nc,Wake County
86369,354,gs,Wake County
86370,354,c,Wake County
86371,354,stipulates,Wake County
86372,354,the,Wake County
86373,354,county,Wake County
86374,354,is,Wake County
86375,354,to,Wake County
86376,354,year,Wake County
86377,354,variable,Wake County
86378,354,rate,Wake County
86379,354,draw,Wake County
86380,354,program,Wake County
86381,354,county,Wake County
86382,354,draw,Wake County
86383,354,responsible,Wake County
86384,354,to,Wake County
86385,354,fund,Wake County
86386,354,the,Wake County
86387,354,k,Wake County
86388,354,public,Wake County
86389,354,education,Wake County
86390,354,capital,Wake County
86391,354,programs,Wake County
86392,354,can,Wake County
86393,354,be,Wake County
86394,354,categorized,Wake County
86395,354,either,Wake County
86396,354,as,Wake County
86397,354,go,Wake County
86398,354,draw,Wake County
86399,354,and,Wake County
86400,354,operating,Wake County
86401,354,needs,Wake County
86402,354,of,Wake County
86403,354,wcpss,Wake County
86404,354,debt,Wake County
86405,354,may,Wake County
86406,354,be,Wake County
86407,354,issued,Wake County
86408,354,programs,Wake County
86409,354,go,Wake County
86410,354,bond,Wake County
86411,354,anticipation,Wake County
86412,354,notes,Wake County
86413,354,or,Wake County
86414,354,go,Wake County
86415,354,for,Wake County
86416,354,capital,Wake County
86417,354,needs,Wake County
86418,354,but,Wake County
86419,354,not,Wake County
86420,354,for,Wake County
86421,354,operating,Wake County
86422,354,bans,Wake County
86423,354,or,Wake County
86424,354,nongo,Wake County
86425,354,draw,Wake County
86426,354,programs,Wake County
86427,354,bond,Wake County
86428,354,anticipation,Wake County
86429,354,notes,Wake County
86430,354,or,Wake County
86431,354,bans,Wake County
86432,354,in,Wake County
86433,354,recent,Wake County
86434,354,years,Wake County
86435,354,the,Wake County
86436,354,the,Wake County
86437,354,county,Wake County
86438,354,currently,Wake County
86439,354,utilizes,Wake County
86440,354,three,Wake County
86441,354,main,Wake County
86442,354,types,Wake County
86443,354,of,Wake County
86444,354,county,Wake County
86445,354,has,Wake County
86446,354,utilized,Wake County
86447,354,shortterm,Wake County
86448,354,go,Wake County
86449,354,bans,Wake County
86450,354,and,Wake County
86451,354,non,Wake County
86452,354,debt,Wake County
86453,354,instruments,Wake County
86454,354,general,Wake County
86455,354,obligation,Wake County
86456,354,bonds,Wake County
86457,354,go,Wake County
86458,354,go,Wake County
86459,354,bans,Wake County
86460,354,as,Wake County
86461,354,a,Wake County
86462,354,proven,Wake County
86463,354,cashflow,Wake County
86464,354,saving,Wake County
86465,354,strategy,Wake County
86466,354,to,Wake County
86467,354,bonds,Wake County
86468,354,limited,Wake County
86469,354,obligation,Wake County
86470,354,bonds,Wake County
86471,354,lobs,Wake County
86472,354,and,Wake County
86473,354,meet,Wake County
86474,354,its,Wake County
86475,354,capital,Wake County
86476,354,needs,Wake County
86477,354,this,Wake County
86478,354,strategy,Wake County
86479,354,typically,Wake County
86480,354,entails,Wake County
86481,354,bank,Wake County
86482,354,loans,Wake County
86483,354,issuing,Wake County
86484,354,a,Wake County
86485,354,to,Wake County
86486,354,year,Wake County
86487,354,variable,Wake County
86488,354,rate,Wake County
86489,354,bank,Wake County
86490,354,draw,Wake County
86491,354,program,Wake County
86492,354,whereby,Wake County
86493,354,the,Wake County
86494,354,county,Wake County
86495,354,draws,Wake County
86496,354,upon,Wake County
86497,354,the,Wake County
86498,354,loan,Wake County
86499,354,only,Wake County
86500,354,as,Wake County
86501,354,go,Wake County
86502,354,bonds,Wake County
86503,354,are,Wake County
86504,354,the,Wake County
86505,354,lowest,Wake County
86506,354,cost,Wake County
86507,354,type,Wake County
86508,354,of,Wake County
86509,354,longterm,Wake County
86510,354,debt,Wake County
86511,354,authorized,Wake County
86512,354,capital,Wake County
86513,354,project,Wake County
86514,354,expenses,Wake County
86515,354,are,Wake County
86516,354,incurred,Wake County
86517,354,the,Wake County
86518,354,county,Wake County
86519,354,issues,Wake County
86520,354,go,Wake County
86521,354,bonds,Wake County
86522,354,are,Wake County
86523,354,typically,Wake County
86524,354,rated,Wake County
